61.03,;;
60.02,;;
59.91,;;
59.82,;;
59.74,;;
59.63,;;
59.52,;;
59.41,;;
59.33,;;
59.22,;;
59.19,;;
59.05,;;
58.94,;;
58.82,;;
58.91,;;
58.93,;;
58.92,;;
58.9,;;
58.99,;;
58.98,;;
59.05,;;
59.15,;;
59.15,;;
59.23,;;
59.23,;;
59.32,;;
59.31,;;
59.31,;;
59.41,;;
59.41,;;
59.43,;;
59.41,;;
59.53,;;
59.58,;;
59.53,;;
59.68,;;
59.66,;;
59.67,;;
59.67,;;
59.79,;;
59.79,;;
59.72,;;
59.71,;;
59.82,;;
59.83,;;
59.83,;;
59.85,;;
59.86,;;
59.88,;;
59.88,;;
59.97,;;
59.93,;;
60.14,;;
60.24,;;
60.1,;;
60.21,;;
60.12,;;
60.23,;;
60.13,;;
60.23,;;
60.15,;;
60.22,;;
60.11,;;
60.21,;;
60.12,;;
60.02,;;
60.01,;;
60.03,;;
60.02,;;
60.01,;;
60.02,;;
60.03,;;
60.04,;;
60.05,;;
60.08,;;
60.09,;;
60.13,;;
60.16,;;
60.19,;;
60.25,;;
60.3,;;
60.42,;;
60.47,;;
60.45,;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
